"","Year","Site","Specific.Type","General.Type","MeanCover","SE","Protection.Code","SSTA_Freq","SSTA_Freq_hist","TSA_Freq","TSA_Freq_hist","TSA_Freq_btw_surveys","Longitude","Latitude","Buffer","HII.Value"
"1376",1999,"Gallows_Reef","CTB","CTB",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,100,222640
"1377",1999,"Gallows_Reef","CTB","CTB",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,75,107300
"1378",1999,"Gallows_Reef","CTB","CTB",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,50,41029
"1379",1999,"Gallows_Reef","CTB","CTB",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,25,5359
"1380",1999,"Gallows_Reef","CTB","CTB",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,10,368
"1381",1999,"Gallows_Reef","Dead","Dead",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,100,222640
"1382",1999,"Gallows_Reef","Dead","Dead",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,75,107300
"1383",1999,"Gallows_Reef","Dead","Dead",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,50,41029
"1384",1999,"Gallows_Reef","Dead","Dead",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,25,5359
"1385",1999,"Gallows_Reef","Dead","Dead",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,10,368
"1386",1999,"Gallows_Reef","Equipment","Equipment",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,100,222640
"1387",1999,"Gallows_Reef","Equipment","Equipment",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,75,107300
"1388",1999,"Gallows_Reef","Equipment","Equipment",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,50,41029
"1389",1999,"Gallows_Reef","Equipment","Equipment",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,25,5359
"1390",1999,"Gallows_Reef","Equipment","Equipment",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,10,368
"1391",1999,"Gallows_Reef","Fish","Fish",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,100,222640
"1392",1999,"Gallows_Reef","Fish","Fish",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,75,107300
"1393",1999,"Gallows_Reef","Fish","Fish",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,50,41029
"1394",1999,"Gallows_Reef","Fish","Fish",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,25,5359
"1395",1999,"Gallows_Reef","Fish","Fish",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,10,368
"1396",1999,"Gallows_Reef","Fleshy.macroalgae","Fleshy.macroalgae",14.7333333333333,0.104811533501414,"NP",4,76,2,20,2,-88.04255,17.49592,100,222640
"1397",1999,"Gallows_Reef","Fleshy.macroalgae","Fleshy.macroalgae",14.7333333333333,0.104811533501414,"NP",4,76,2,20,2,-88.04255,17.49592,75,107300
"1398",1999,"Gallows_Reef","Fleshy.macroalgae","Fleshy.macroalgae",14.7333333333333,0.104811533501414,"NP",4,76,2,20,2,-88.04255,17.49592,50,41029
"1399",1999,"Gallows_Reef","Fleshy.macroalgae","Fleshy.macroalgae",14.7333333333333,0.104811533501414,"NP",4,76,2,20,2,-88.04255,17.49592,25,5359
"1400",1999,"Gallows_Reef","Fleshy.macroalgae","Fleshy.macroalgae",14.7333333333333,0.104811533501414,"NP",4,76,2,20,2,-88.04255,17.49592,10,368
"1401",1999,"Gallows_Reef","Halimeda","Halimeda",6.33333333333333,0.0722826973111395,"NP",4,76,2,20,2,-88.04255,17.49592,100,222640
"1402",1999,"Gallows_Reef","Halimeda","Halimeda",6.33333333333333,0.0722826973111395,"NP",4,76,2,20,2,-88.04255,17.49592,75,107300
"1403",1999,"Gallows_Reef","Halimeda","Halimeda",6.33333333333333,0.0722826973111395,"NP",4,76,2,20,2,-88.04255,17.49592,50,41029
"1404",1999,"Gallows_Reef","Halimeda","Halimeda",6.33333333333333,0.0722826973111395,"NP",4,76,2,20,2,-88.04255,17.49592,25,5359
"1405",1999,"Gallows_Reef","Halimeda","Halimeda",6.33333333333333,0.0722826973111395,"NP",4,76,2,20,2,-88.04255,17.49592,10,368
"1406",1999,"Gallows_Reef","Hard.coral","Coral",13,0.114476185122897,"NP",4,76,2,20,2,-88.04255,17.49592,100,222640
"1407",1999,"Gallows_Reef","Hard.coral","Coral",13,0.114476185122897,"NP",4,76,2,20,2,-88.04255,17.49592,75,107300
"1408",1999,"Gallows_Reef","Hard.coral","Coral",13,0.114476185122897,"NP",4,76,2,20,2,-88.04255,17.49592,50,41029
"1409",1999,"Gallows_Reef","Hard.coral","Coral",13,0.114476185122897,"NP",4,76,2,20,2,-88.04255,17.49592,25,5359
"1410",1999,"Gallows_Reef","Hard.coral","Coral",13,0.114476185122897,"NP",4,76,2,20,2,-88.04255,17.49592,10,368
"1411",1999,"Gallows_Reef","Hydroid","Invertebrate",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,100,222640
"1412",1999,"Gallows_Reef","Hydroid","Invertebrate",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,75,107300
"1413",1999,"Gallows_Reef","Hydroid","Invertebrate",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,50,41029
"1414",1999,"Gallows_Reef","Hydroid","Invertebrate",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,25,5359
"1415",1999,"Gallows_Reef","Hydroid","Invertebrate",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,10,368
"1416",1999,"Gallows_Reef","Macroalgae","Macroalgae",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,100,222640
"1417",1999,"Gallows_Reef","Macroalgae","Macroalgae",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,75,107300
"1418",1999,"Gallows_Reef","Macroalgae","Macroalgae",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,50,41029
"1419",1999,"Gallows_Reef","Macroalgae","Macroalgae",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,25,5359
"1420",1999,"Gallows_Reef","Macroalgae","Macroalgae",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,10,368
"1421",1999,"Gallows_Reef","N.c","N.c",7,0.0611018101090856,"NP",4,76,2,20,2,-88.04255,17.49592,100,222640
"1422",1999,"Gallows_Reef","N.c","N.c",7,0.0611018101090856,"NP",4,76,2,20,2,-88.04255,17.49592,75,107300
"1423",1999,"Gallows_Reef","N.c","N.c",7,0.0611018101090856,"NP",4,76,2,20,2,-88.04255,17.49592,50,41029
"1424",1999,"Gallows_Reef","N.c","N.c",7,0.0611018101090856,"NP",4,76,2,20,2,-88.04255,17.49592,25,5359
"1425",1999,"Gallows_Reef","N.c","N.c",7,0.0611018101090856,"NP",4,76,2,20,2,-88.04255,17.49592,10,368
"1426",1999,"Gallows_Reef","Nudibranch","Invertebrate",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,100,222640
"1427",1999,"Gallows_Reef","Nudibranch","Invertebrate",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,75,107300
"1428",1999,"Gallows_Reef","Nudibranch","Invertebrate",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,50,41029
"1429",1999,"Gallows_Reef","Nudibranch","Invertebrate",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,25,5359
"1430",1999,"Gallows_Reef","Nudibranch","Invertebrate",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,10,368
"1431",1999,"Gallows_Reef","Rubble","Rubble",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,100,222640
"1432",1999,"Gallows_Reef","Rubble","Rubble",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,75,107300
"1433",1999,"Gallows_Reef","Rubble","Rubble",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,50,41029
"1434",1999,"Gallows_Reef","Rubble","Rubble",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,25,5359
"1435",1999,"Gallows_Reef","Rubble","Rubble",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,10,368
"1436",1999,"Gallows_Reef","Sand.sediment","Sand.sediment",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,100,222640
"1437",1999,"Gallows_Reef","Sand.sediment","Sand.sediment",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,75,107300
"1438",1999,"Gallows_Reef","Sand.sediment","Sand.sediment",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,50,41029
"1439",1999,"Gallows_Reef","Sand.sediment","Sand.sediment",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,25,5359
"1440",1999,"Gallows_Reef","Sand.sediment","Sand.sediment",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,10,368
"1441",1999,"Gallows_Reef","Sea.cucumber","Invertebrate",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,100,222640
"1442",1999,"Gallows_Reef","Sea.cucumber","Invertebrate",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,75,107300
"1443",1999,"Gallows_Reef","Sea.cucumber","Invertebrate",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,50,41029
"1444",1999,"Gallows_Reef","Sea.cucumber","Invertebrate",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,25,5359
"1445",1999,"Gallows_Reef","Sea.cucumber","Invertebrate",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,10,368
"1446",1999,"Gallows_Reef","Soft.coral","Coral",6.53333333333333,0.108298274082199,"NP",4,76,2,20,2,-88.04255,17.49592,100,222640
"1447",1999,"Gallows_Reef","Soft.coral","Coral",6.53333333333333,0.108298274082199,"NP",4,76,2,20,2,-88.04255,17.49592,75,107300
"1448",1999,"Gallows_Reef","Soft.coral","Coral",6.53333333333333,0.108298274082199,"NP",4,76,2,20,2,-88.04255,17.49592,50,41029
"1449",1999,"Gallows_Reef","Soft.coral","Coral",6.53333333333333,0.108298274082199,"NP",4,76,2,20,2,-88.04255,17.49592,25,5359
"1450",1999,"Gallows_Reef","Soft.coral","Coral",6.53333333333333,0.108298274082199,"NP",4,76,2,20,2,-88.04255,17.49592,10,368
"1451",1999,"Gallows_Reef","Sponge","Invertebrate",2,0.0503918427852691,"NP",4,76,2,20,2,-88.04255,17.49592,100,222640
"1452",1999,"Gallows_Reef","Sponge","Invertebrate",2,0.0503918427852691,"NP",4,76,2,20,2,-88.04255,17.49592,75,107300
"1453",1999,"Gallows_Reef","Sponge","Invertebrate",2,0.0503918427852691,"NP",4,76,2,20,2,-88.04255,17.49592,50,41029
"1454",1999,"Gallows_Reef","Sponge","Invertebrate",2,0.0503918427852691,"NP",4,76,2,20,2,-88.04255,17.49592,25,5359
"1455",1999,"Gallows_Reef","Sponge","Invertebrate",2,0.0503918427852691,"NP",4,76,2,20,2,-88.04255,17.49592,10,368
"1456",1999,"Gallows_Reef","Substrate","Substrate",45.5333333333333,0.146614793625438,"NP",4,76,2,20,2,-88.04255,17.49592,100,222640
"1457",1999,"Gallows_Reef","Substrate","Substrate",45.5333333333333,0.146614793625438,"NP",4,76,2,20,2,-88.04255,17.49592,75,107300
"1458",1999,"Gallows_Reef","Substrate","Substrate",45.5333333333333,0.146614793625438,"NP",4,76,2,20,2,-88.04255,17.49592,50,41029
"1459",1999,"Gallows_Reef","Substrate","Substrate",45.5333333333333,0.146614793625438,"NP",4,76,2,20,2,-88.04255,17.49592,25,5359
"1460",1999,"Gallows_Reef","Substrate","Substrate",45.5333333333333,0.146614793625438,"NP",4,76,2,20,2,-88.04255,17.49592,10,368
"1461",1999,"Gallows_Reef","Tunicate","Invertebrate",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,100,222640
"1462",1999,"Gallows_Reef","Tunicate","Invertebrate",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,75,107300
"1463",1999,"Gallows_Reef","Tunicate","Invertebrate",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,50,41029
"1464",1999,"Gallows_Reef","Tunicate","Invertebrate",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,25,5359
"1465",1999,"Gallows_Reef","Tunicate","Invertebrate",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,10,368
"1466",1999,"Gallows_Reef","Tunicate","Tunicate",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,100,222640
"1467",1999,"Gallows_Reef","Tunicate","Tunicate",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,75,107300
"1468",1999,"Gallows_Reef","Tunicate","Tunicate",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,50,41029
"1469",1999,"Gallows_Reef","Tunicate","Tunicate",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,25,5359
"1470",1999,"Gallows_Reef","Tunicate","Tunicate",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,10,368
"1471",1999,"Gallows_Reef","Unknown","Unknown",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,100,222640
"1472",1999,"Gallows_Reef","Unknown","Unknown",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,75,107300
"1473",1999,"Gallows_Reef","Unknown","Unknown",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,50,41029
"1474",1999,"Gallows_Reef","Unknown","Unknown",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,25,5359
"1475",1999,"Gallows_Reef","Unknown","Unknown",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,10,368
"1476",1999,"Gallows_Reef","Water","Water",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,100,222640
"1477",1999,"Gallows_Reef","Water","Water",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,75,107300
"1478",1999,"Gallows_Reef","Water","Water",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,50,41029
"1479",1999,"Gallows_Reef","Water","Water",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,25,5359
"1480",1999,"Gallows_Reef","Water","Water",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,10,368
"1481",1999,"Gallows_Reef","Zoanthid","Invertebrate",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,100,222640
"1482",1999,"Gallows_Reef","Zoanthid","Invertebrate",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,75,107300
"1483",1999,"Gallows_Reef","Zoanthid","Invertebrate",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,50,41029
"1484",1999,"Gallows_Reef","Zoanthid","Invertebrate",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,25,5359
"1485",1999,"Gallows_Reef","Zoanthid","Invertebrate",0,0,"NP",4,76,2,20,2,-88.04255,17.49592,10,368
"1486",1999,"Goffs_Caye","Anemone","Invertebrate",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,100,196845
"1487",1999,"Goffs_Caye","Anemone","Invertebrate",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,75,100781
"1488",1999,"Goffs_Caye","Anemone","Invertebrate",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,50,37581
"1489",1999,"Goffs_Caye","Anemone","Invertebrate",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,25,2729
"1490",1999,"Goffs_Caye","Anemone","Invertebrate",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,10,34
"1491",1999,"Goffs_Caye","Annelid","Invertebrate",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,100,196845
"1492",1999,"Goffs_Caye","Annelid","Invertebrate",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,75,100781
"1493",1999,"Goffs_Caye","Annelid","Invertebrate",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,50,37581
"1494",1999,"Goffs_Caye","Annelid","Invertebrate",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,25,2729
"1495",1999,"Goffs_Caye","Annelid","Invertebrate",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,10,34
"1496",1999,"Goffs_Caye","Ascidian","Invertebrate",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,100,196845
"1497",1999,"Goffs_Caye","Ascidian","Invertebrate",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,75,100781
"1498",1999,"Goffs_Caye","Ascidian","Invertebrate",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,50,37581
"1499",1999,"Goffs_Caye","Ascidian","Invertebrate",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,25,2729
"1500",1999,"Goffs_Caye","Ascidian","Invertebrate",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,10,34
"1501",1999,"Goffs_Caye","Bacterial.mat","Substrate",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,100,196845
"1502",1999,"Goffs_Caye","Bacterial.mat","Substrate",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,75,100781
"1503",1999,"Goffs_Caye","Bacterial.mat","Substrate",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,50,37581
"1504",1999,"Goffs_Caye","Bacterial.mat","Substrate",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,25,2729
"1505",1999,"Goffs_Caye","Bacterial.mat","Substrate",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,10,34
"1506",1999,"Goffs_Caye","Barnacle","Invertebrate",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,100,196845
"1507",1999,"Goffs_Caye","Barnacle","Invertebrate",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,75,100781
"1508",1999,"Goffs_Caye","Barnacle","Invertebrate",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,50,37581
"1509",1999,"Goffs_Caye","Barnacle","Invertebrate",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,25,2729
"1510",1999,"Goffs_Caye","Barnacle","Invertebrate",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,10,34
"1511",1999,"Goffs_Caye","Bivalve","Invertebrate",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,100,196845
"1512",1999,"Goffs_Caye","Bivalve","Invertebrate",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,75,100781
"1513",1999,"Goffs_Caye","Bivalve","Invertebrate",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,50,37581
"1514",1999,"Goffs_Caye","Bivalve","Invertebrate",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,25,2729
"1515",1999,"Goffs_Caye","Bivalve","Invertebrate",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,10,34
"1516",1999,"Goffs_Caye","Bryozoa","Invertebrate",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,100,196845
"1517",1999,"Goffs_Caye","Bryozoa","Invertebrate",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,75,100781
"1518",1999,"Goffs_Caye","Bryozoa","Invertebrate",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,50,37581
"1519",1999,"Goffs_Caye","Bryozoa","Invertebrate",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,25,2729
"1520",1999,"Goffs_Caye","Bryozoa","Invertebrate",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,10,34
"1521",1999,"Goffs_Caye","Calcareous.algae","Calcareous.algae",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,100,196845
"1522",1999,"Goffs_Caye","Calcareous.algae","Calcareous.algae",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,75,100781
"1523",1999,"Goffs_Caye","Calcareous.algae","Calcareous.algae",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,50,37581
"1524",1999,"Goffs_Caye","Calcareous.algae","Calcareous.algae",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,25,2729
"1525",1999,"Goffs_Caye","Calcareous.algae","Calcareous.algae",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,10,34
"1526",1999,"Goffs_Caye","CCA","CCA",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,100,196845
"1527",1999,"Goffs_Caye","CCA","CCA",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,75,100781
"1528",1999,"Goffs_Caye","CCA","CCA",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,50,37581
"1529",1999,"Goffs_Caye","CCA","CCA",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,25,2729
"1530",1999,"Goffs_Caye","CCA","CCA",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,10,34
"1531",1999,"Goffs_Caye","Coraline","Substrate",10.6,0.0770650859724266,"NP",4,80,3,15,3,-88.0288,17.3519,100,196845
"1532",1999,"Goffs_Caye","Coraline","Substrate",10.6,0.0770650859724266,"NP",4,80,3,15,3,-88.0288,17.3519,75,100781
"1533",1999,"Goffs_Caye","Coraline","Substrate",10.6,0.0770650859724266,"NP",4,80,3,15,3,-88.0288,17.3519,50,37581
"1534",1999,"Goffs_Caye","Coraline","Substrate",10.6,0.0770650859724266,"NP",4,80,3,15,3,-88.0288,17.3519,25,2729
"1535",1999,"Goffs_Caye","Coraline","Substrate",10.6,0.0770650859724266,"NP",4,80,3,15,3,-88.0288,17.3519,10,34
"1536",1999,"Goffs_Caye","Corallimorph","Invertebrate",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,100,196845
"1537",1999,"Goffs_Caye","Corallimorph","Invertebrate",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,75,100781
"1538",1999,"Goffs_Caye","Corallimorph","Invertebrate",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,50,37581
"1539",1999,"Goffs_Caye","Corallimorph","Invertebrate",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,25,2729
"1540",1999,"Goffs_Caye","Corallimorph","Invertebrate",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,10,34
"1541",1999,"Goffs_Caye","CTB","CTB",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,100,196845
"1542",1999,"Goffs_Caye","CTB","CTB",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,75,100781
"1543",1999,"Goffs_Caye","CTB","CTB",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,50,37581
"1544",1999,"Goffs_Caye","CTB","CTB",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,25,2729
"1545",1999,"Goffs_Caye","CTB","CTB",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,10,34
"1546",1999,"Goffs_Caye","Dead","Dead",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,100,196845
"1547",1999,"Goffs_Caye","Dead","Dead",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,75,100781
"1548",1999,"Goffs_Caye","Dead","Dead",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,50,37581
"1549",1999,"Goffs_Caye","Dead","Dead",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,25,2729
"1550",1999,"Goffs_Caye","Dead","Dead",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,10,34
"1551",1999,"Goffs_Caye","Equipment","Equipment",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,100,196845
"1552",1999,"Goffs_Caye","Equipment","Equipment",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,75,100781
"1553",1999,"Goffs_Caye","Equipment","Equipment",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,50,37581
"1554",1999,"Goffs_Caye","Equipment","Equipment",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,25,2729
"1555",1999,"Goffs_Caye","Equipment","Equipment",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,10,34
"1556",1999,"Goffs_Caye","Fish","Fish",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,100,196845
"1557",1999,"Goffs_Caye","Fish","Fish",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,75,100781
"1558",1999,"Goffs_Caye","Fish","Fish",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,50,37581
"1559",1999,"Goffs_Caye","Fish","Fish",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,25,2729
"1560",1999,"Goffs_Caye","Fish","Fish",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,10,34
"1561",1999,"Goffs_Caye","Fleshy.macroalgae","Fleshy.macroalgae",6.8,0.0747108182829508,"NP",4,80,3,15,3,-88.0288,17.3519,100,196845
"1562",1999,"Goffs_Caye","Fleshy.macroalgae","Fleshy.macroalgae",6.8,0.0747108182829508,"NP",4,80,3,15,3,-88.0288,17.3519,75,100781
"1563",1999,"Goffs_Caye","Fleshy.macroalgae","Fleshy.macroalgae",6.8,0.0747108182829508,"NP",4,80,3,15,3,-88.0288,17.3519,50,37581
"1564",1999,"Goffs_Caye","Fleshy.macroalgae","Fleshy.macroalgae",6.8,0.0747108182829508,"NP",4,80,3,15,3,-88.0288,17.3519,25,2729
"1565",1999,"Goffs_Caye","Fleshy.macroalgae","Fleshy.macroalgae",6.8,0.0747108182829508,"NP",4,80,3,15,3,-88.0288,17.3519,10,34
"1566",1999,"Goffs_Caye","Halimeda","Halimeda",8,0.0869341879447718,"NP",4,80,3,15,3,-88.0288,17.3519,100,196845
"1567",1999,"Goffs_Caye","Halimeda","Halimeda",8,0.0869341879447718,"NP",4,80,3,15,3,-88.0288,17.3519,75,100781
"1568",1999,"Goffs_Caye","Halimeda","Halimeda",8,0.0869341879447718,"NP",4,80,3,15,3,-88.0288,17.3519,50,37581
"1569",1999,"Goffs_Caye","Halimeda","Halimeda",8,0.0869341879447718,"NP",4,80,3,15,3,-88.0288,17.3519,25,2729
"1570",1999,"Goffs_Caye","Halimeda","Halimeda",8,0.0869341879447718,"NP",4,80,3,15,3,-88.0288,17.3519,10,34
"1571",1999,"Goffs_Caye","Hard.coral","Coral",19.2666666666667,0.126601172739225,"NP",4,80,3,15,3,-88.0288,17.3519,100,196845
"1572",1999,"Goffs_Caye","Hard.coral","Coral",19.2666666666667,0.126601172739225,"NP",4,80,3,15,3,-88.0288,17.3519,75,100781
"1573",1999,"Goffs_Caye","Hard.coral","Coral",19.2666666666667,0.126601172739225,"NP",4,80,3,15,3,-88.0288,17.3519,50,37581
"1574",1999,"Goffs_Caye","Hard.coral","Coral",19.2666666666667,0.126601172739225,"NP",4,80,3,15,3,-88.0288,17.3519,25,2729
"1575",1999,"Goffs_Caye","Hard.coral","Coral",19.2666666666667,0.126601172739225,"NP",4,80,3,15,3,-88.0288,17.3519,10,34
"1576",1999,"Goffs_Caye","Hydroid","Invertebrate",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,100,196845
"1577",1999,"Goffs_Caye","Hydroid","Invertebrate",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,75,100781
"1578",1999,"Goffs_Caye","Hydroid","Invertebrate",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,50,37581
"1579",1999,"Goffs_Caye","Hydroid","Invertebrate",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,25,2729
"1580",1999,"Goffs_Caye","Hydroid","Invertebrate",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,10,34
"1581",1999,"Goffs_Caye","Macroalgae","Macroalgae",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,100,196845
"1582",1999,"Goffs_Caye","Macroalgae","Macroalgae",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,75,100781
"1583",1999,"Goffs_Caye","Macroalgae","Macroalgae",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,50,37581
"1584",1999,"Goffs_Caye","Macroalgae","Macroalgae",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,25,2729
"1585",1999,"Goffs_Caye","Macroalgae","Macroalgae",0,0,"NP",4,80,3,15,3,-88.0288,17.3519,10,34
"1586",1999,"Goffs_Caye","N.c","N.c",6.66666666666667,0.0553473410649453,"NP",4,80,3,15,3,-88.0288,17.3519,100,196845
"1587",1999,"Goffs_Caye","N.c","N.c",6.66666666666667,0.0553473410649453,"NP",4,80,3,15,3,-88.0288,17.3519,75,100781
